t,px,py,pz,yaw,vx,vy,vz,ax,ay,az,dyaw
0.0,-4.999999999999997,4.499999999999992,1.199999999999996,0.0,0.004853726711735198,-0.0055053139988551075,0.23217319661198055,0.3254222361224228,-0.47110358250344186,2.577612922937167,0.0
0.09215496413128768,-4.999552704988974,4.499492657985896,1.2213959126060194,0.0,0.034843001209120504,-0.04891984774658092,0.4697130230695988,0.6437196895111197,-1.4385178515379542,3.7111573690132746,0.0
0.18430992826257536,-4.993578088946691,4.490983586371203,1.2865727735859511,0.0,0.12349765650673696,-0.2706384360202495,0.9161763450659451,1.1983251236351884,-3.9057110202850582,4.131762504523094,0.0
0.276464892393863,-4.976790860777622,4.449611307257908,1.3902563090409923,0.0,0.2557062187815638,-0.7687811657096699,1.231237873876249,1.5006832253374607,-6.501814616292172,2.3419310972456406,0.0
0.3686198565251507,-4.946448894106767,4.349289584869634,1.5135021377942484,0.0,0.40008847411353454,-1.4689874215256238,1.3478174975951833,1.5735395325795578,-7.97423583300008,0.6102331778121401,0.0
0.46077482065643843,-4.903050582815073,4.178862340977894,1.6386724553338043,0.0,0.5457251771496285,-2.238512000038773,1.343709907102248,1.757066960860234,-8.307136967956314,-0.09216999263113834,0.0
0.552929784787726,-4.845866325855237,3.936709598727575,1.7611612143779753,0.0,0.7239333596222255,-3.0000752401570394,1.3308296528653762,2.182638753149981,-8.072343521904923,0.011698037487306578,0.0
0.6450847489190138,-4.769622477236215,3.6259186886822214,1.8839575731831297,0.0,0.9480071691658184,-3.726325055471934,1.3458659715523462,2.611625208802193,-7.669910798024258,0.2638571993404515,0.0
0.7372397130503014,-4.671139192513878,3.2499108950705056,2.00921767504583,0.0,1.2052818145052913,-4.413715949121244,1.3794611543473791,3.005082090424451,-7.176425505021179,0.4440338632376175,0.0
0.8293946771815892,-4.547477072468558,2.8124270187283,2.1382059595819047,0.0,1.5018736336750989,-5.0490115254841035,1.4277058210318256,3.475061692899394,-6.37545249016663,0.7282479340339023,0.0
0.9215496413128769,-4.394328970831767,2.319327943011614,2.272358032500267,0.0,1.8457701858316027,-5.588775140225314,1.5136844788265367,4.048513278421691,-4.878159563836046,1.2371881785698848,0.0
1.0137046054441645,-4.207283301928735,1.782360273557708,2.4171930372865975,0.0,2.248054825591084,-5.948104764748121,1.6557318854713474,4.650628767625804,-2.4178146099020914,1.6396350272798426,0.0
1.105859569575452,-3.979990147196738,1.2230331805226062,2.5775258575335496,0.0,2.702927240368583,-6.034402377528575,1.8158854930812898,4.935063025750415,0.7150366423025929,1.4485284802084468,0.0
1.19801453370674,-3.7091069761574396,0.6701600042479019,2.7518787622494614,0.0,3.157635937838432,-5.816316412500217,1.9227100657448641,4.583308598012067,3.756248673318602,0.5636508957066546,0.0
1.2901694978380276,-3.398006494014407,0.15102831978225123,2.9319004118207173,0.0,3.5476765192734327,-5.342088454012829,1.91977194923412,3.7022612815274236,6.060059484904414,-0.7011426523238242,0.0
1.3823244619693154,-3.0552349713913296,-0.3144399354835348,3.1057117924933064,0.0,3.8399994490460623,-4.6993872835705455,1.7934825137932282,2.7302251442012846,7.4454475162886204,-1.9492568291190686,0.0
1.474479426100603,-2.690256471032398,-0.7151154133306953,3.2624570452781305,0.0,4.05088411974185,-3.969818556402904,1.5605045628938494,1.9941131552168727,8.136007552232382,-2.9083394100151807,0.0
1.5666343902318907,-2.308616809881704,-1.0461169088295939,3.3933282765336927,0.0,4.207534301631542,-3.1998403152748245,1.2574466857701099,1.4898703225518446,8.476312418199646,-3.4597597171603764,0.0
1.6587893543631784,-1.914766125736363,-1.3048777522906947,3.4942169537264323,0.0,4.32548201201192,-2.407550022673349,0.9228364976182719,1.1561850871389332,8.673499947248759,-3.708457673865479,0.0
1.750944318494466,-1.5113875305467266,-1.4898522807970809,3.563416205207803,0.0,4.420630692100378,-1.6012281622119553,0.5739411179351664,0.9581341392851215,8.802399104155278,-3.8277724192611493,0.0
1.8430992826257537,-1.1000000000000034,-1.5999999999999954,3.6000000000000045,0.0,4.5020756464894855,-0.7851804752479326,0.2173400376187852,0.839672165845549,8.87471234345327,-3.871851701850769,0.0
1.9480795010208984,-0.6228277188149927,-1.6333887026243095,3.6013330430516315,0.0,4.584949429939777,0.1488260832087568,-0.18939937699268286,0.7591732265796551,8.876601931276197,-3.83774685942417,0.0
2.053059719416043,-0.1373420150284608,-1.568752410563697,3.5602336240788124,0.0,4.661471988741643,1.0785547434563425,-0.5884349692764742,0.6978346246741971,8.817278628112037,-3.743112615453185,0.0
2.1580399378111874,0.35589697602690024,-1.4069348775859778,3.4777849798796625,0.0,4.731467092543759,2.0001057552688395,-0.9753049366884744,0.6197674640211694,8.733191735217147,-3.6119287263521054,0.0
2.2630201562063315,0.8560788823809039,-1.1488093325606816,3.355458173567975,0.0,4.791598636195937,2.912179494755873,-1.3467971023167529,0.5044518249013095,8.626262067204777,-3.4475112221564297,0.0
2.368000374601476,1.3619431186063506,-0.7954923988553123,3.195010872009342,0.0,4.837382018039696,3.811279506766652,-1.6991458987318595,0.43995221881150215,8.466332006526189,-3.2245973363933285,0.0
2.472980592996621,1.8717377238100084,-0.34859142259007775,2.9987047584998057,0.0,4.883971196224458,4.689774260857719,-2.0238349675387,0.46785830066157885,8.19281195459461,-2.7637095787414943,0.0
2.5779608113917654,2.3873838442368287,0.18917465340222953,2.770085598233456,0.0,4.935613751202562,5.53144588329404,-2.2794155690459306,0.5972890884776412,7.5846292278848715,-1.6972176065431164,0.0
2.6829410297869094,2.908021342840653,0.8127933711481826,2.5201176699963375,0.0,5.009378274131297,6.282246326436817,-2.380183517536662,1.0535252854688792,6.151669746382524,0.02787286405811784,0.0
2.787921248182054,3.4391550947212184,1.5081978361250903,2.270341227250413,0.0,5.156812380309222,6.8230531502341165,-2.2735633703336906,1.5003155669409693,3.6186201916801295,1.828164930773415,0.0
2.8929014665771984,3.990747922655948,2.2453645908146957,2.0427593116906744,0.0,5.3243851858894935,7.042013402460136,-1.9963412101467877,1.2338283228868079,0.38308200126149927,2.9597939948507586,0.0
2.997881684972343,4.557065333990321,2.98674204598869,1.8511885547855391,0.0,5.415867513906766,6.90348521454548,-1.652123730365551,0.36401772444364866,-2.778746515192015,3.0543006375559703,0.0
3.1028619033674874,5.127865831474149,3.694823361835967,1.6958786916315214,0.0,5.400814506313089,6.458586570400927,-1.355058914196678,-0.5772837109356921,-5.143730083127782,2.396396642508865,0.0
3.207842121762632,5.691022706759147,4.3427897033579645,1.5666797932842298,0.0,5.294660773806789,5.823505399560621,-1.1489752445816077,-1.1787953247347183,-6.5009025873850845,1.6528584149996952,0.0
3.3128223401577768,6.239535120199033,4.9175290991783225,1.4546393474179378,0.0,5.153314125045437,5.0936542236224325,-1.008024039430837,-1.3995108458949943,-7.180234585794569,1.1869427923802798,0.0
3.417802558552921,6.773014791371251,5.412255569008429,1.35503462567022,0.0,5.00081886530993,4.315940209670455,-0.8997642174483587,-1.472710860724927,-7.534626281497996,0.9652412860329207,0.0
3.5227827769480653,7.289509233468622,5.823705790761501,1.265724459314208,0.0,4.844103109461829,3.511680798507525,-0.8053615574073452,-1.4557912075453707,-7.748427146260413,0.8730498364422465,0.0
3.62776299534321,7.790084796091054,6.149569603331139,1.1859405613028664,0.0,4.6951603074982415,2.689077061603886,-0.7164582924492543,-1.4037482749282297,-7.898159088594388,0.8271711313640684,0.0
3.7327432137383547,8.275307142431384,6.3883055851786015,1.1152965632895377,0.0,4.549371508514284,1.8533798664270533,-0.6316883453658276,-1.386124304436727,-8.005405652452893,0.7969291088116766,0.0
3.8377234321334983,8.745272825140008,6.538706049624491,1.0533110003945225,0.0,4.4041290430930715,1.0082585941314326,-0.5491347086722593,-1.3930299207810641,-8.075891213534055,0.7802460340027926,0.0
3.9427036505286432,9.200000000000001,6.6,1.0000000000000027,0.0,4.25689033788515,0.15776221976258967,-0.46786754726271107,-1.462167701678247,-8.102976143740486,0.7450506707344258,0.0
4.042931037771598,9.619512733004651,6.575038729566274,0.9569298484073561,0.0,4.104635102384523,-0.6545199482307978,-0.3959745873810537,-1.65662837167703,-8.077798399226463,0.6665928134869674,0.0
4.143158425014551,10.022793703795434,6.468798351380866,0.9206250033843828,0.0,3.9248112712336742,-1.4614710366969794,-0.334245835161254,-1.982456462498174,-8.001872816051096,0.5601945977541052,0.0
4.2433858122575066,10.40625989127955,6.282079882487493,0.8899286748972528,0.0,3.7072422392663187,-2.258533559037245,-0.28368090562003034,-2.3810981454533966,-7.880862658441383,0.4530557989572137,0.0
4.343613199500461,10.765928110832203,6.016064516135197,0.863759811422361,0.0,3.447508779457996,-3.0412275836492744,-0.243428637151752,-2.832377455901609,-7.705126092569046,0.35682596422860136,0.0
4.443840586743415,11.097329486203991,5.672451293046754,0.8411322423335861,0.0,3.1394786550845892,-3.8030628723086646,-0.21215343742986909,-3.350525092737442,-7.448773950526,0.2845120456314205,0.0
4.54406797398637,11.395251596640508,5.253722405710832,0.8212326419659464,0.0,2.775880027583933,-4.534369886098476,-0.186396839206181,-3.940441878255756,-7.08107772691185,0.24926439310585868,0.0
4.644295361229324,11.653767891133269,4.763515200093185,0.8037681059656248,0.0,2.3495982670040005,-5.222498711173972,-0.16218719972246726,-4.59366240167539,-6.576815417963541,0.24465403830113897,0.0
4.744522748472279,11.866239787385275,4.206847604309504,0.7887214434210781,0.0,1.8550584667916943,-5.852723937541806,-0.13735476913145928,-5.287905481051552,-5.909624444905358,0.26296984671759405,0.0
4.844750135715233,12.025623217752173,3.5903087430649627,0.7762346866948142,0.0,1.2896123662970105,-6.4071111465738895,-0.10947363840209792,-5.982853149579283,-5.046400218642393,0.32101507315154715,0.0
4.944977522958188,12.124748743445583,2.9225115843168785,0.7667769299230336,0.0,0.6557669879104696,-6.864298955335408,-0.07300576503628836,-6.614333781170621,-3.97582677975506,0.4376513625749836,0.0
5.045204910201142,12.157074841429068,2.214327243969345,0.7616003325282937,0.0,-0.036262420182075046,-7.204084607104727,-0.021744333213678857,-7.109728140654339,-2.7400256744506706,0.597922475707533,0.0
5.1454322974440965,12.117479768185671,1.4784184290222948,0.7624181745123392,0.0,-0.769411963180516,-7.413550183993017,0.04685064999172146,-7.411782037619844,-1.4282878834538835,0.7791560188485787,0.0
5.245659684687051,12.002842539862957,0.7282457136970527,0.7709917690069026,0.0,-1.5219895170718707,-7.490391732683431,0.13444121083395152,-7.501310239793484,-0.14218719589225515,0.9721183559339691,0.0
5.345887071930005,11.812389702771112,-0.02306635656387669,0.7893675571116713,0.0,-2.2730854156471576,-7.442052286280384,0.2417164158040777,-7.408768991663699,1.0383531129099808,1.159593928105652,0.0
5.44611445917296,11.5471917154822,-0.7635491990616221,0.8194449786264513,0.0,-3.007112634514012,-7.28224889359832,0.36688735018759916,-7.187625452108289,2.066490011180676,1.3298390962388806,0.0
5.546341846415914,11.209599617765877,-1.4828279162803915,0.8629118781552594,0.0,-3.713879254738703,-7.027814497111778,0.5082890119431873,-6.889296130701622,2.92399387418741,1.4860367408646094,0.0
5.646569233658869,10.802726887005658,-2.172308169208963,0.9213339378891882,0.0,-4.38810493676045,-6.696120360949903,0.6647705099553894,-6.558429462597527,3.6167293558598637,1.6296461253429086,0.0
5.746796620901823,10.329983032247057,-2.8250972131651055,0.9961683008132497,0.0,-5.028547753645431,-6.302823829706322,0.8349593584906352,-6.230792895558512,4.165198952976198,1.75638523989122,0.0
5.8470240081447775,9.794730481057037,-3.43573929861716,1.088705527800328,0.0,-5.6370971215080345,-5.861186344142117,1.0168463171281628,-5.931945308091986,4.575605867654705,1.8509262794932528,0.0
5.947251395387732,9.2,-4.000000000000001,1.200000000000002,0.0,-6.217634512641755,-5.385621787369197,1.2059863684364975,-5.669121245521502,4.846732041469124,1.8893709395748042,0.0
6.034538530468441,8.635705000368366,-4.451533236144952,1.312531837156072,0.0,-6.70311947312921,-4.954820090401511,1.3710760565488744,-5.471795374621955,4.990821366049886,1.8705307822419792,0.0
6.12182566554915,8.029807810173676,-4.864984101062978,1.4393546019078174,0.0,-7.172869196639008,-4.514352789885025,1.5325329145608582,-5.296924600355226,5.095138886692229,1.8206702388689386,0.0
6.2091128006298595,7.3835065954017916,-5.239623079690293,1.5800726522138853,0.0,-7.627826219336286,-4.065339937886153,1.6889182347040346,-5.107153373534011,5.1989130103643255,1.7580210273265315,0.0
6.296399935710568,6.698185615014919,-5.574687853677517,1.7341962700935838,0.0,-8.064446769426128,-3.6067563454679745,1.8394381523348131,-4.862884577956308,5.316768001910031,1.6902914371702185,0.0
6.383687070791277,5.9756616863736225,-5.869269936350427,1.9011912251648022,0.0,-8.47676074541222,-3.137169044335132,1.9839996287081185,-4.540703051173118,5.450136037997138,1.6185071073085613,0.0
6.470974205871986,5.2183612945516185,-6.122356849965318,2.080551557275829,0.0,-8.857136690604401,-2.65530282435418,2.1219878493442734,-4.116169284187059,5.618345227921299,1.5041118242387324,0.0
6.558261340952695,4.429433512891437,-6.332817488969611,2.2716357052554765,0.0,-9.195337994060024,-2.1563505266558836,2.246578852665755,-3.510730774116901,5.863606292397385,1.2827852552260008,0.0
6.6455484760334045,3.6130918753510275,-6.498800169368458,2.47274642084003,0.0,-9.470019953229091,-1.631668035345006,2.3459291490491814,-2.601220644512587,6.202138420210457,0.8496497012315132,0.0
6.732835611114114,2.776211691142399,-6.617664745385681,2.681174574301135,0.0,-9.649444189604623,-1.0736167385075506,2.3949058291511136,-1.2569108869620962,6.528769026568216,0.09214743666440661,0.0
6.820122746194823,1.928547198487468,-6.686226027926495,2.8908353580694106,0.0,-9.68944425397844,-0.4919129474793859,2.3620157205521157,0.5893264912311622,6.551071031223282,-0.9411610499193248,0.0
6.907409881275532,1.0846840322343705,-6.7035400891748465,3.093521744826316,0.0,-9.546562947511154,0.07003170554386424,2.230603325757093,2.7024369357113613,5.980601389550735,-2.0909594677338337,0.0
6.994697016356241,0.26196293937566817,-6.674000294043016,3.280241305683088,0.0,-9.217668298269368,0.5521461752277983,1.996987997535374,4.632716572538499,4.780059811714718,-3.2179325577391715,0.0
7.08198415143695,-0.5244836835260489,-6.607149573612036,3.4421444670171666,0.0,-8.737809832995538,0.9045071585018881,1.668835098061111,6.08395554101962,3.1673416997869803,-4.1600906678113425,0.0
7.1692712865176595,-1.263433835028794,-6.51609661699177,3.5715769749468653,0.0,-8.155566200001351,1.1050825408199367,1.2707432053968812,6.993004914730179,1.5257712821705232,-4.776485799837034,0.0
7.256558421598369,-1.9482357006444178,-6.4142305955802685,3.6639835346619085,0.0,-7.5170111037713045,1.1708675665200587,0.8349835756181822,7.450431073380095,0.20362468649633936,-5.145388861725367,0.0
7.343845556679078,-2.5757105622649483,-6.311693266110854,3.717343623257181,0.0,-6.854912632978068,1.1406301718518828,0.372490700164484,7.628270730588831,-0.7135538464121725,-5.439185430767401,0.0
7.431132691759787,-3.1449270705668515,-6.215105915805133,3.7290108267850393,0.0,-6.18531130838505,1.046299424561781,-0.11455825123065674,7.688767374232604,-1.332246487269538,-5.673886690509279,0.0
7.518419826840496,-3.655506769647437,-6.12903630769767,3.697344700157621,0.0,-5.512651680180486,0.9080542136616898,-0.6180239278097588,7.720882651276035,-1.759428448739528,-5.819161111550615,0.0
7.605706961921204,-4.107294214288469,-6.056583014188144,3.6211197506453594,0.0,-4.837443854536594,0.7391484872218451,-1.1304340552313028,7.7299209994879945,-2.035964057095864,-5.820858491597281,0.0
